meal plan,car parking space,room type,lead time,repeated,average price,special requests,booking status,market segment type_Complementary,market segment type_Corporate,market segment type_Offline,market segment type_Online,year,month,day,total nights,total people
1,0,1,48,0,97.2,2,0,False,False,False,True,2018,11,4,2,2
0,0,1,37,0,116.1,0,0,False,False,False,True,2018,5,13,1,1
1,0,4,76,0,150.45,0,1,False,False,False,True,2018,5,29,4,3
1,0,1,13,0,71.0,0,0,False,False,True,False,2018,1,20,1,1
1,0,4,75,0,60.0,0,0,False,False,True,False,2017,12,7,3,2
1,0,1,5,1,89.0,1,0,False,True,False,False,2018,4,5,1,1
1,0,1,180,0,100.0,1,0,False,False,True,False,2018,5,2,2,2
0,0,1,122,0,75.9,2,1,False,False,False,True,2018,11,14,4,2
1,0,1,224,0,65.0,0,0,False,False,True,False,2017,10,2,3,2
1,0,1,24,0,104.55,2,0,False,False,False,True,2018,5,29,4,2
1,0,1,162,0,115.0,0,1,False,False,False,True,2018,10,14,4,1
1,0,1,1,0,115.0,0,0,False,False,False,True,2018,8,4,1,1
0,0,1,236,0,84.43,1,1,False,False,False,True,2018,9,27,4,2
1,0,1,120,0,90.95,0,1,False,False,False,True,2018,4,8,5,2
1,0,1,224,0,97.18,1,1,False,False,False,True,2018,9,3,6,2
2,0,1,33,0,79.11,0,0,False,False,True,False,2017,10,21,4,1
1,0,4,22,0,120.0,1,0,False,False,False,True,2017,9,8,1,2
1,0,1,10,0,126.0,1,0,False,False,False,True,2017,10,20,3,2
1,0,1,15,0,91.0,1,1,False,False,False,True,2018,2,16,2,2
2,0,1,230,0,137.0,0,1,False,False,False,True,2018,9,6,5,2
1,0,1,54,0,67.32,0,0,False,False,True,False,2018,3,16,4,2
1,0,1,45,0,81.62,0,0,False,False,False,True,2017,10,23,1,2
2,0,4,63,0,123.66,2,0,False,False,False,True,2018,10,24,4,3
0,0,1,166,0,94.5,1,0,False,False,False,True,2018,8,6,3,2
1,0,1,148,0,96.3,0,1,False,False,False,True,2018,8,22,5,2
1,0,1,136,0,88.01,1,0,False,False,False,True,2018,8,13,3,2
1,0,1,37,0,81.9,2,0,False,False,False,True,2018,3,10,4,2
1,0,1,66,0,119.85,1,0,False,False,False,True,2018,5,11,4,2
1,0,1,11,0,83.5,0,0,False,False,True,False,2017,10,23,1,1
1,1,1,1,1,67.0,1,0,False,True,False,False,2018,4,1,1,1
1,0,4,7,0,156.0,1,0,False,False,False,True,2018,6,19,4,2
1,0,1,43,0,85.0,0,0,False,False,True,False,2017,10,13,1,2
1,0,4,5,0,126.75,0,1,False,False,False,True,2018,4,4,8,2
2,0,1,247,0,115.0,1,1,False,False,False,True,2018,6,6,2,2
0,0,1,24,0,107.1,1,1,False,False,False,True,2018,10,16,3,2
1,0,1,53,0,120.0,0,0,False,False,True,False,2018,10,14,1,1
1,0,1,52,0,93.6,2,0,False,False,False,True,2018,11,19,3,2
1,0,1,56,0,120.0,0,0,False,False,True,False,2018,6,8,1,2
1,0,1,12,0,90.0,1,0,False,False,True,False,2018,6,8,1,1
1,0,1,230,0,137.0,1,1,False,False,False,True,2018,9,6,5,2
1,0,1,92,0,106.43,1,1,False,False,False,True,2018,10,31,4,3
0,0,1,2,0,87.78,0,0,False,False,False,True,2018,5,31,3,1
2,0,1,74,0,101.5,0,0,False,False,True,False,2017,9,18,2,2
0,0,1,82,0,85.5,0,1,False,False,False,True,2018,6,23,1,2
1,0,1,37,0,95.0,0,0,False,False,True,False,2018,10,13,3,1
1,0,4,147,0,103.7,2,0,False,False,False,True,2018,7,1,4,2
1,0,1,2,0,65.0,0,0,False,True,False,False,2017,8,26,1,1
1,0,1,166,0,100.12,0,1,False,False,False,True,2018,8,18,8,2
2,1,1,28,0,156.25,2,0,False,False,False,True,2018,4,11,4,2
2,1,1,54,0,161.1,0,0,False,False,False,True,2018,7,4,4,2
0,1,1,49,0,83.8,2,0,False,False,False,True,2018,12,8,4,2
1,1,1,1,0,168.0,2,0,False,False,False,True,2018,6,18,1,3
1,0,1,0,0,58.0,0,0,False,False,True,False,2017,12,27,3,2
2,0,1,4,0,94.5,0,0,False,False,True,False,2017,8,8,3,2
1,0,1,60,0,96.3,1,0,False,False,False,True,2017,12,9,4,2
1,0,1,157,0,76.5,1,0,False,False,False,True,2017,8,14,1,2
1,0,1,268,0,78.0,0,0,False,False,True,False,2018,4,8,5,2
0,0,1,38,0,112.59,0,1,False,False,False,True,2018,9,26,2,2
1,1,1,2,0,169.0,2,0,False,False,False,True,2018,10,11,1,2
1,0,1,143,0,100.0,0,0,False,False,True,False,2018,8,25,3,2
0,0,1,179,0,85.5,2,0,False,False,False,True,2018,10,19,3,2
1,0,1,188,0,130.0,0,1,False,False,False,True,2018,6,15,2,1
1,0,4,94,0,146.7,1,0,False,False,False,True,2018,7,8,4,3
1,0,1,32,0,73.0,0,0,False,False,True,False,2017,11,20,2,1
1,0,6,2,0,143.22,2,0,False,False,False,True,2018,4,1,4,3
1,0,1,70,0,89.25,1,0,False,False,False,True,2017,10,22,3,2
0,0,1,4,0,85.0,0,0,False,False,True,False,2018,9,19,1,2
1,0,2,16,0,83.03,0,1,False,False,False,True,2018,3,8,1,4
1,0,1,24,0,91.0,0,1,False,False,False,True,2018,2,11,4,2
0,0,1,78,0,80.75,1,0,False,False,False,True,2018,4,10,4,2
1,0,1,37,0,105.0,0,0,False,False,True,False,2018,10,13,3,2
1,0,1,98,0,109.81,0,0,False,False,False,True,2018,4,30,7,2
1,0,4,14,0,70.88,0,0,False,False,False,True,2018,12,5,4,2
0,0,1,44,0,83.6,2,0,False,False,False,True,2018,11,23,2,1
1,0,1,1,0,60.0,0,1,False,False,False,True,2018,2,28,3,1
1,0,1,213,0,130.0,0,1,False,False,False,True,2018,6,7,3,2
1,0,1,5,0,95.0,1,0,False,False,False,True,2018,4,4,2,1
2,0,1,55,0,104.0,0,0,False,False,True,False,2018,4,6,1,2
1,0,4,139,0,62.0,1,0,False,False,True,False,2018,2,11,3,2
1,0,2,44,0,95.0,0,0,False,False,True,False,2018,4,23,3,2
2,0,4,18,0,145.0,1,0,False,False,False,True,2018,2,28,3,1
1,0,1,0,0,95.0,0,0,False,True,False,False,2018,10,17,1,1
1,0,1,192,0,95.0,0,0,False,False,True,False,2018,6,24,2,1
1,0,1,152,0,80.75,0,0,False,False,True,False,2018,6,18,6,2
1,0,4,42,0,142.2,2,0,False,False,False,True,2018,8,30,4,3
1,0,4,209,0,128.7,1,1,False,False,False,True,2018,10,21,5,3
1,0,1,69,0,90.95,1,0,False,False,False,True,2018,3,20,5,2
1,0,1,80,0,93.6,2,0,False,False,False,True,2018,11,18,3,2
1,0,4,49,0,60.0,0,0,False,False,True,False,2017,11,9,3,2
1,0,1,143,0,90.0,0,0,False,False,True,False,2018,8,25,3,1
0,0,1,67,0,95.4,2,0,False,False,False,True,2017,12,5,3,2
1,0,1,41,0,160.0,1,1,False,False,False,True,2018,10,21,2,2
1,0,4,154,0,104.1,2,1,False,False,False,True,2018,10,30,3,2
2,0,1,55,0,104.0,0,0,False,False,True,False,2018,4,6,1,2
1,0,1,2,0,109.0,0,0,False,False,True,False,2018,8,3,4,2
1,0,4,99,0,93.78,1,1,False,False,False,True,2018,4,10,6,2
1,0,1,14,0,95.0,0,0,False,True,False,False,2017,10,14,2,1
0,0,1,0,0,140.0,0,0,False,False,False,True,2018,10,15,1,1
1,0,1,22,0,87.0,1,0,False,False,False,True,2017,12,24,4,2
1,0,4,7,0,85.85,1,0,False,False,False,True,2018,3,5,3,1
1,0,4,84,0,99.45,0,0,False,False,False,True,2018,3,24,4,2
1,0,4,109,0,120.28,1,0,False,False,False,True,2018,5,4,4,2
1,0,1,71,0,120.0,0,0,False,False,True,False,2018,6,14,3,1
1,0,1,4,0,77.77,1,0,False,False,False,True,2018,4,3,2,2
1,0,1,71,0,120.0,0,0,False,False,True,False,2018,6,14,3,1
0,0,1,58,0,116.1,1,0,False,False,False,True,2018,6,10,1,2
1,0,4,27,0,152.67,0,1,False,False,False,True,2018,6,26,3,2
1,0,1,27,0,66.31,1,0,False,False,False,True,2018,2,4,5,2
1,0,1,9,0,95.0,2,0,False,False,False,True,2017,9,10,1,1
1,0,1,86,0,122.0,0,1,False,False,False,True,2018,12,8,3,3
1,0,1,13,0,58.0,0,0,False,False,True,False,2017,12,17,3,2
1,0,1,0,0,89.89,1,0,False,False,False,True,2018,12,5,4,2
1,0,4,5,0,156.0,1,0,False,False,False,True,2018,6,21,2,2
1,0,4,82,0,99.45,0,0,False,False,False,True,2018,3,24,4,2
0,0,1,3,0,98.56,1,0,False,False,False,True,2018,8,22,4,2
1,0,1,35,0,71.1,0,1,False,False,False,True,2018,3,10,1,1
1,0,1,7,0,106.0,1,0,False,False,False,True,2018,4,7,1,3
1,0,4,47,0,130.61,1,1,False,False,False,True,2018,9,27,4,2
0,0,1,117,0,105.74,1,0,False,False,False,True,2018,6,17,5,2
1,0,4,2,0,136.0,1,0,False,False,False,True,2018,6,10,2,2
1,0,1,26,0,120.0,0,0,False,False,True,False,2018,6,8,1,2
0,0,1,75,0,74.8,1,0,False,False,False,True,2018,12,2,4,2
2,0,1,256,0,112.0,1,1,False,False,False,True,2018,6,15,2,2
1,0,1,137,0,121.5,2,0,False,False,False,True,2018,8,21,1,3
1,0,1,92,0,70.0,0,0,False,False,True,False,2017,10,7,4,2
1,0,1,1,0,75.0,0,0,False,False,True,False,2018,11,29,1,1
1,0,1,18,0,54.0,0,0,False,False,True,False,2018,1,2,1,2
1,0,1,78,0,100.0,0,1,False,False,False,True,2018,3,25,3,2
0,0,1,117,0,79.2,0,0,False,False,False,True,2018,11,13,2,2
1,0,1,10,0,103.0,0,0,False,False,False,True,2018,3,19,2,2
1,0,1,8,0,135.0,1,0,False,False,False,True,2017,10,20,2,2
2,0,1,273,0,109.0,0,1,False,False,False,True,2017,7,17,2,2
1,0,1,33,0,104.0,1,1,False,False,False,True,2018,11,26,1,2
1,0,4,184,0,130.05,3,0,False,False,False,True,2018,8,3,7,3
1,0,1,232,0,100.3,0,1,False,False,False,True,2018,9,5,4,2
1,0,1,188,0,130.0,0,1,False,False,False,True,2018,6,15,2,1
2,0,1,102,0,109.0,0,0,False,False,True,False,2017,10,16,2,2
1,0,4,45,0,139.5,1,1,False,False,False,True,2018,10,7,4,2
1,0,1,1,0,66.0,1,0,False,True,False,False,2018,2,3,1,1
1,0,1,63,0,106.88,2,0,False,False,False,True,2018,9,3,4,2
1,0,4,89,0,149.4,1,0,False,False,False,True,2018,9,16,4,2
1,0,1,63,0,109.35,2,0,False,False,False,True,2018,4,26,2,1
1,0,1,1,0,115.0,1,0,False,False,False,True,2018,4,9,3,1
1,0,1,51,0,85.5,0,0,False,True,False,False,2018,3,16,1,1
1,0,4,110,0,90.95,0,0,False,False,False,True,2018,4,20,2,2
1,0,4,20,0,117.55,1,0,False,False,False,True,2018,7,30,3,2
0,0,1,50,0,108.0,1,1,False,False,False,True,2018,10,19,1,2
1,0,4,48,0,139.5,1,0,False,False,False,True,2018,10,11,3,2
1,0,5,96,0,129.88,0,1,False,False,False,True,2018,9,13,3,2
1,0,1,148,0,67.0,0,0,False,False,True,False,2017,12,30,5,2
0,0,1,25,0,129.0,1,1,False,False,False,True,2018,10,3,2,2
1,0,1,148,0,79.53,0,1,False,False,False,True,2018,6,25,7,2
1,0,1,114,0,72.25,0,0,False,False,True,False,2018,8,22,4,2
2,0,1,257,0,80.0,0,0,False,False,True,False,2017,7,1,2,1
1,0,1,105,0,119.85,2,0,False,False,False,True,2018,6,11,7,2
1,0,1,4,0,117.0,0,0,False,False,False,True,2017,11,2,3,1
2,0,4,67,0,29.0,1,0,True,False,False,False,2017,9,6,4,2
1,1,1,61,0,118.8,1,0,False,False,False,True,2018,9,2,4,2
1,0,1,74,0,168.3,2,0,False,False,False,True,2018,5,21,1,3
0,0,1,120,0,72.76,0,0,False,False,False,True,2018,5,12,1,2
1,0,1,157,0,68.0,0,0,False,False,True,False,2018,12,8,3,2
1,0,1,4,0,89.0,0,0,False,False,False,True,2018,1,6,4,2
1,0,4,46,0,124.46,0,0,False,False,False,True,2018,8,28,7,2
1,0,1,41,0,70.33,0,0,False,True,False,False,2018,3,13,3,1
1,0,4,84,0,170.1,2,0,False,False,False,True,2018,6,15,5,3
1,0,1,245,0,75.0,0,1,False,False,False,True,2018,6,17,2,2
1,0,4,27,0,125.25,1,0,False,False,False,True,2018,6,29,3,2
1,0,1,85,0,126.9,0,1,False,False,False,True,2018,6,20,3,2
0,0,1,6,0,79.0,0,1,False,False,False,True,2018,2,26,2,2
1,0,1,256,0,94.35,2,1,False,False,False,True,2018,10,23,5,2
2,0,1,265,0,109.0,0,1,False,False,False,True,2018,6,24,2,2
1,0,4,64,0,112.2,0,0,False,False,False,True,2018,4,15,5,2
1,0,1,0,0,109.0,1,0,False,True,False,False,2017,10,1,1,1
1,0,1,91,1,65.0,0,0,False,True,False,False,2018,9,14,2,1
1,0,1,127,0,90.0,0,0,False,False,True,False,2018,4,28,4,2
1,0,1,73,0,85.0,0,0,False,False,True,False,2018,7,14,3,2
1,0,1,36,0,168.73,0,0,False,False,False,True,2018,12,28,4,2
1,0,1,17,0,100.38,0,0,False,False,False,True,2018,12,8,4,2
1,0,1,164,0,99.45,0,1,False,False,False,True,2018,7,27,7,2
1,0,1,0,0,160.0,0,0,False,True,False,False,2018,9,27,1,2
1,0,1,37,0,126.0,1,0,False,False,False,True,2018,10,2,3,2
1,0,1,191,0,96.9,0,0,False,False,True,False,2018,8,1,3,3
1,0,2,33,0,95.0,2,0,False,False,False,True,2017,10,17,6,4
1,0,1,32,0,94.5,3,0,False,False,False,True,2017,9,5,3,2
1,0,1,3,0,98.8,0,0,False,False,True,False,2017,9,7,2,1
0,0,1,53,0,100.5,1,0,False,False,False,True,2018,7,10,3,2
1,0,1,107,0,80.75,1,1,False,False,False,True,2018,5,29,3,2
2,0,1,55,0,104.0,0,0,False,False,True,False,2018,4,6,1,2
1,0,1,84,0,89.75,0,0,False,False,True,False,2018,4,29,3,2
1,0,6,0,0,156.0,1,0,False,False,False,True,2017,8,25,2,4
1,0,4,1,0,136.0,2,0,False,False,False,True,2018,6,11,2,2
1,0,1,29,0,85.0,1,0,False,True,False,False,2018,12,2,2,2
1,0,4,41,0,87.54,1,0,False,False,False,True,2017,10,14,4,2
1,0,1,86,0,100.0,0,0,False,True,False,False,2017,9,9,2,2
1,0,1,167,0,108.9,1,1,False,False,False,True,2018,10,1,4,2
0,0,1,34,0,107.1,1,0,False,False,False,True,2018,6,14,3,2
1,0,1,101,0,80.0,0,1,False,False,False,True,2018,4,4,3,2
1,0,1,259,0,90.0,0,1,False,False,False,True,2018,5,5,3,2
1,0,1,122,0,105.3,1,0,False,False,False,True,2018,5,12,2,2
0,0,1,1,0,80.0,2,0,False,False,False,True,2018,2,11,1,2
1,1,4,107,0,142.2,0,0,False,False,False,True,2018,8,25,2,2
1,0,4,35,0,131.4,1,0,False,False,False,True,2018,4,5,3,2
1,0,1,192,0,95.0,0,0,False,False,True,False,2018,6,24,2,1
1,0,1,4,0,111.0,0,1,False,False,False,True,2018,4,1,2,2
1,0,1,85,0,85.0,1,0,False,False,True,False,2018,10,6,4,2
1,0,4,137,0,130.95,0,1,False,False,False,True,2018,8,24,4,3
2,0,1,74,0,101.5,0,0,False,False,True,False,2017,9,18,2,2
1,0,1,116,0,82.0,0,0,False,False,True,False,2018,2,28,3,1
1,1,1,34,0,94.5,2,0,False,False,False,True,2017,9,13,4,2
1,0,1,56,0,109.8,0,1,False,False,False,True,2018,8,28,3,2
1,0,1,149,0,72.25,0,1,False,False,False,True,2018,7,10,6,2
0,0,1,12,0,55.72,0,0,False,False,False,True,2018,2,6,4,2
1,0,4,52,0,158.4,1,1,False,False,False,True,2018,10,17,2,3
1,0,4,191,0,69.0,0,0,False,False,True,False,2018,3,30,5,2
1,0,1,37,0,105.0,0,0,False,False,True,False,2018,10,13,3,2
1,0,1,9,0,44.8,0,0,False,False,True,False,2018,1,8,5,1
0,0,1,7,0,120.0,0,0,False,False,False,True,2018,10,26,1,2
1,0,1,78,0,100.0,0,1,False,False,False,True,2018,3,25,3,2
0,0,1,0,0,109.0,0,0,False,False,False,True,2018,6,7,1,2
1,0,1,31,0,75.0,0,0,False,False,True,False,2018,9,16,3,2
2,0,5,37,0,134.1,1,0,False,False,True,False,2018,6,17,2,2
1,0,4,8,0,124.1,1,0,False,False,False,True,2018,5,29,3,2
1,0,1,48,0,75.0,0,0,False,False,True,False,2018,10,31,3,2
1,0,1,89,0,72.25,2,0,False,False,False,True,2017,11,23,3,2
1,0,1,0,0,80.0,0,0,False,True,False,False,2018,3,7,1,1
1,0,1,15,0,139.0,1,0,False,False,False,True,2018,9,20,1,2
1,0,1,10,0,66.0,0,0,False,True,False,False,2018,1,28,1,1
1,0,1,43,0,115.5,0,0,False,False,False,True,2018,5,31,3,1
2,0,1,72,0,84.0,0,0,False,False,True,False,2017,9,18,1,1
0,0,1,10,0,107.8,3,0,False,False,False,True,2018,10,16,3,2
1,0,1,37,0,105.0,0,0,False,False,True,False,2018,10,13,3,2
1,0,1,170,0,78.0,0,0,False,False,True,False,2018,4,8,5,2
2,0,1,265,0,90.0,0,0,False,False,True,False,2018,6,24,2,1
0,0,1,49,0,105.3,0,1,False,False,False,True,2018,7,9,2,2
1,0,1,51,0,80.3,1,0,False,False,False,True,2018,2,25,3,2
2,0,1,3,0,129.0,1,0,False,False,False,True,2018,2,8,1,1
2,0,1,265,0,115.0,1,1,False,False,False,True,2018,6,24,2,2
0,0,1,34,0,125.1,2,0,False,False,False,True,2018,9,11,2,2
1,0,1,1,0,103.0,1,0,False,False,False,True,2018,2,27,1,2
0,1,1,77,0,125.1,0,0,False,False,False,True,2018,5,1,2,2
0,0,1,60,0,96.17,1,1,False,False,False,True,2018,6,17,7,1
0,0,1,0,0,69.74,0,0,False,False,False,True,2018,6,12,2,2
1,0,6,136,0,172.55,0,1,False,False,False,True,2018,7,9,5,4
1,1,1,4,0,95.0,1,0,False,False,False,True,2018,1,28,3,1
2,0,1,68,0,166.35,2,0,False,False,False,True,2018,9,9,3,3
0,1,1,1,0,108.0,1,0,False,False,False,True,2018,11,18,1,2
1,0,4,61,0,102.0,0,0,False,False,False,True,2018,3,21,4,2
0,0,1,6,0,78.69,0,1,False,False,False,True,2018,11,17,7,2
0,0,1,58,0,79.2,0,1,False,False,False,True,2018,11,3,3,2
1,0,1,35,0,76.5,1,0,False,False,False,True,2018,3,16,2,1
1,0,1,177,0,100.0,0,1,False,False,False,True,2018,6,3,2,2
1,0,1,13,0,88.4,1,0,False,False,False,True,2018,12,14,4,2
1,0,1,245,0,110.0,0,1,False,False,False,True,2018,7,6,6,1
1,0,4,189,0,109.8,0,1,False,False,False,True,2018,10,28,3,2
1,0,1,271,0,78.3,0,0,False,False,True,False,2018,12,3,3,2
2,0,1,257,0,101.5,0,1,False,False,False,True,2017,7,1,2,2
0,0,1,207,0,80.75,1,0,False,False,False,True,2018,7,28,6,2
1,0,1,108,0,104.0,2,0,False,False,False,True,2018,12,25,4,2
0,0,1,39,0,51.19,0,0,False,False,False,True,2018,3,15,3,2
1,0,1,11,0,150.0,1,1,False,False,False,True,2018,11,5,1,3
1,0,4,177,0,127.8,1,1,False,False,False,True,2018,8,12,3,2
0,0,4,15,0,115.0,3,0,False,False,False,True,2017,9,17,1,2
1,0,4,10,0,156.0,1,0,False,False,False,True,2018,5,5,1,2
1,0,4,60,0,130.9,0,1,False,False,False,True,2018,12,23,4,3
0,0,1,21,0,116.1,0,1,False,False,False,True,2018,10,4,3,2
0,0,1,24,0,71.69,1,0,False,False,False,True,2018,9,11,2,2
2,0,1,76,0,98.5,1,0,False,False,True,False,2018,4,24,5,2
0,0,1,146,0,94.5,1,0,False,False,False,True,2018,7,13,3,2
1,0,1,188,0,130.0,0,1,False,False,False,True,2018,6,15,2,1
1,0,1,114,0,76.5,0,1,False,False,False,True,2017,7,11,3,2
1,0,1,256,0,90.95,0,1,False,False,False,True,2018,8,31,4,2
1,0,1,210,0,72.75,0,0,False,False,True,False,2017,10,8,4,2
1,0,1,16,0,93.0,0,0,False,False,False,True,2018,11,16,1,2
1,0,4,64,0,168.3,1,0,False,False,False,True,2018,9,16,2,2
1,0,1,105,0,75.0,0,0,False,False,True,False,2018,10,12,3,2
1,0,1,0,0,105.0,0,0,False,False,False,True,2017,8,9,1,2
0,1,1,37,0,78.5,1,0,False,False,False,True,2018,2,14,2,2
1,0,1,54,0,119.7,0,1,False,False,False,True,2018,7,2,7,2
1,0,4,81,0,168.3,0,1,False,False,False,True,2018,9,7,3,3
1,0,1,61,0,91.0,0,0,False,False,True,False,2017,10,4,2,2
1,0,1,11,0,85.0,0,0,False,False,True,False,2018,2,13,5,2
0,0,1,4,0,81.0,0,1,False,False,False,True,2018,2,5,4,2
2,0,1,63,0,116.0,0,0,False,False,True,False,2017,9,4,2,2
1,0,4,3,0,106.0,2,0,False,False,False,True,2018,2,15,4,3
1,0,4,62,0,118.8,0,1,False,False,False,True,2018,4,16,3,2
1,0,4,91,0,132.3,2,1,False,False,False,True,2018,10,20,3,2
1,1,4,123,0,146.7,0,0,False,False,False,True,2018,8,21,1,2
1,0,4,13,0,86.8,1,0,False,False,False,True,2018,3,2,3,2
2,0,1,152,0,98.0,0,0,False,False,True,False,2018,11,1,4,2
1,0,1,180,0,100.0,1,0,False,False,True,False,2018,5,2,2,2
1,0,4,47,0,119.52,0,0,False,False,False,True,2018,9,18,4,2
2,0,1,88,0,117.0,1,0,False,False,True,False,2018,5,3,3,2
1,0,4,26,0,140.67,0,1,False,False,False,True,2018,4,27,3,2
1,0,1,17,0,94.95,1,0,False,False,False,True,2017,10,15,5,2
0,0,1,104,0,109.65,0,1,False,False,False,True,2018,5,11,7,2
0,0,1,7,0,120.0,0,0,False,False,False,True,2018,12,30,3,2
1,0,1,128,0,67.22,0,0,False,False,False,True,2018,3,18,3,2
1,0,2,11,0,62.0,0,0,False,False,True,False,2018,3,16,3,1
0,0,1,6,0,91.0,0,0,False,False,False,True,2018,3,4,1,2
1,0,1,23,0,68.0,0,0,False,False,True,False,2018,3,17,6,2
2,0,1,4,0,94.5,0,0,False,False,True,False,2017,8,8,3,2
2,0,1,65,0,122.65,0,0,False,False,True,False,2018,12,21,4,3
1,0,1,21,0,68.0,1,0,False,True,False,False,2018,2,25,1,1
1,0,4,45,0,131.4,1,1,False,False,False,True,2018,3,19,2,3
2,0,1,25,0,149.4,0,1,False,False,False,True,2018,4,15,5,2
1,0,1,5,0,100.0,0,0,False,True,False,False,2018,5,24,2,1
2,0,1,247,0,115.0,1,1,False,False,False,True,2018,6,6,2,2
1,0,1,6,0,160.0,2,0,False,False,False,True,2018,10,20,3,2
1,0,1,25,0,127.67,2,0,False,False,False,True,2018,4,16,3,3
0,0,1,52,0,79.2,2,0,False,False,False,True,2018,12,7,3,2
1,0,1,18,0,69.0,2,0,False,False,False,True,2017,12,1,2,2
2,0,1,296,0,117.0,1,1,False,False,False,True,2018,9,21,4,2
1,0,1,174,0,70.0,0,1,False,False,False,True,2017,10,10,2,2
1,0,4,31,0,114.3,2,0,False,False,False,True,2018,3,8,3,3
1,0,1,166,0,110.0,0,1,False,False,False,True,2018,11,1,3,1
0,0,1,68,0,75.65,1,1,False,False,False,True,2018,4,1,4,2
1,0,1,194,0,77.23,2,0,False,False,False,True,2018,4,17,5,2
1,0,1,145,0,65.0,0,0,False,False,True,False,2018,1,3,3,2
2,0,1,292,0,115.0,0,1,False,False,False,True,2018,7,21,2,2
1,0,4,0,0,118.8,0,1,False,False,False,True,2017,9,7,2,2
1,0,4,24,0,127.48,1,0,False,False,False,True,2018,5,31,4,2
1,0,4,124,0,114.3,0,0,False,False,False,True,2018,5,6,3,2
1,0,4,44,0,87.2,0,0,False,False,True,False,2018,12,3,4,2
2,0,1,257,0,101.5,0,1,False,False,False,True,2017,7,1,2,2
1,0,1,164,0,100.0,0,0,False,False,True,False,2017,10,2,2,1
0,0,1,153,0,91.38,1,0,False,False,False,True,2018,7,27,4,2
0,0,1,0,0,119.0,0,0,False,False,False,True,2018,6,2,1,2
0,0,1,29,0,139.0,1,0,False,False,False,True,2018,7,28,1,2
1,0,1,59,0,109.8,1,0,False,False,False,True,2018,8,29,4,2
1,0,1,91,1,65.0,0,0,False,True,False,False,2018,9,14,3,1
1,0,4,76,0,131.4,0,1,False,False,False,True,2018,7,2,1,2
1,0,1,93,0,96.3,3,0,False,False,False,True,2018,4,12,3,2
1,0,4,25,0,137.0,1,0,False,False,False,True,2018,4,20,2,2
1,0,1,245,0,75.0,0,1,False,False,False,True,2018,6,17,2,2
1,0,1,74,0,92.65,0,0,False,False,True,False,2018,12,27,3,3
1,0,1,275,0,62.8,0,1,False,False,False,True,2018,6,4,2,2
1,0,1,14,0,160.0,0,1,False,False,False,True,2018,10,22,1,2
2,0,1,265,0,90.0,0,0,False,False,True,False,2018,6,24,2,1
1,1,1,122,0,81.26,2,0,False,False,True,False,2018,8,21,8,2
1,0,1,158,0,114.75,1,1,False,False,False,True,2018,5,25,4,1
1,0,1,119,0,99.3,0,0,False,False,False,True,2018,4,29,3,2
1,0,1,6,0,89.0,0,0,False,True,False,False,2018,10,3,1,1
1,0,1,122,0,85.0,0,1,False,False,False,True,2018,4,15,2,2
1,0,1,60,0,75.0,0,1,False,False,False,True,2018,3,20,4,2
1,0,1,1,1,102.6,0,0,False,False,True,False,2017,9,30,2,2
1,0,4,121,0,90.95,0,0,False,False,True,False,2018,6,4,4,2
1,0,1,59,0,121.5,0,1,False,False,False,True,2018,5,19,1,1
1,0,1,71,0,120.0,0,0,False,False,True,False,2018,6,14,3,1
1,0,1,200,0,105.4,1,1,False,False,False,True,2018,8,31,4,2
1,0,4,71,0,101.87,1,0,False,False,False,True,2018,10,21,3,2
1,0,1,105,1,65.0,0,0,False,True,False,False,2018,9,28,1,1
1,1,1,6,0,116.0,0,0,False,False,False,True,2017,11,6,2,2
0,0,1,76,0,69.3,1,0,False,False,False,True,2018,4,21,1,1
1,0,1,29,0,90.25,2,0,False,False,False,True,2017,9,30,2,1
1,0,1,179,0,119.85,0,1,False,False,False,True,2018,9,2,5,2
1,0,1,81,0,76.5,2,0,False,False,False,True,2017,12,6,1,2
0,0,1,35,0,109.0,2,0,False,False,False,True,2018,10,27,3,2
1,0,1,60,0,126.9,1,0,False,False,False,True,2018,5,21,2,2
1,0,1,34,0,65.0,0,0,False,True,False,False,2018,7,19,1,1
1,0,1,0,0,86.0,0,0,False,False,False,True,2018,1,2,2,1
0,0,1,5,0,139.0,1,0,False,False,False,True,2018,7,14,4,2
1,0,2,48,0,109.8,1,0,False,False,False,True,2018,9,4,2,2
1,0,4,54,0,132.6,0,1,False,False,False,True,2018,5,12,5,2
1,0,1,57,0,75.33,0,0,False,False,True,False,2018,6,10,3,1
1,0,1,5,0,65.0,0,0,False,True,False,False,2017,9,9,2,1
1,0,1,130,0,68.0,0,0,False,False,True,False,2018,11,26,3,2
1,0,1,57,0,113.85,0,0,False,False,False,True,2017,12,26,10,3
1,0,1,89,0,96.3,0,0,False,False,False,True,2018,4,12,3,2
0,0,1,221,0,79.5,2,1,False,False,False,True,2018,12,29,3,2
1,0,1,1,1,40.0,1,0,False,True,False,False,2017,11,10,2,1
1,0,1,116,0,76.0,0,0,False,False,True,False,2018,2,28,3,1
1,0,4,139,0,90.95,0,0,False,False,True,False,2018,9,5,2,2
2,0,1,55,0,104.0,0,0,False,False,True,False,2018,4,6,1,2
2,0,1,247,0,109.0,0,1,False,False,False,True,2018,6,6,2,2
2,0,1,74,0,109.0,0,0,False,False,True,False,2017,9,18,2,2
1,0,1,2,0,75.0,0,0,False,False,True,False,2017,12,11,1,1
